,2021-12-31,2021酒业盘点丨轮番涨价背后，白酒市场隐现新一轮战局,新京报
2920,2018-05-08,机构推荐:周三具备布局潜力金股,中财网
2921,2018-05-08,白酒如期高增 业绩提速 食品喜忧参半 4股井喷,证券之星
2922,2018-05-08,"古井贡酒:利润持续超预期,业绩进入加速释放期",中证网
2923,2018-05-08,[看好评级]食品饮料行业周报：白酒业绩继续高增 建议关注估值合理白酒龙头,中财网
2924,2018-05-08,[看好评级]食品饮料行业周报：多一分耐心 少一分苛刻 理性看待龙头季报,中财网
2925,2018-05-08,安徽白酒企业需追求差异化突围,和讯
2926,2018-05-08,41股获券商买入评级 万科A目标涨幅达64.35%,Wind
2927,2018-05-08,[推荐评级]古井贡酒(000596/200596)调研纪要：省内升级放量势不可挡,中财网
2928,2018-05-07,数据王：场内资金偏好依旧一类股吸金超46亿元,巨丰财经
2929,2018-05-07,[增持评级]中泰食品饮料行业周报：白酒、啤酒开盖有奖 食品异彩纷呈,中财网
2930,2018-05-07,[强于大市评级]深度*行业*食品饮料行业周报：白酒积极布局 食品精选个股,中财网
2931,2018-05-07,[增持评级]食品饮料板块2017年报及2018一季报业绩分析：白酒加速增长 大众品挖掘细分领域龙头,中财网
2932,2018-05-07,食品、饮料与烟草业绩综述：从一季报看业绩超预期的公司,太平洋证券
2933,2018-05-07,[增持评级]食品饮料行业每周小评：好想你Q1业绩再证净利率提升逻辑 重点推荐,中财网
2934,2018-05-07,白酒行业：景气度持续健康上行，区域龙头加速增长显现,中泰证券
2935,2018-05-07,食品饮料：白酒如期高增，食品喜忧参半,中银国际
2936,2018-05-07,5月7日午间行业热点聚焦,中证网
2937,2018-05-07,白酒股盘中走强，今世缘大涨8%,Wind
2938,2018-05-07,白酒业今年第一轮涨价潮渐起,北京商报
2939,2018-05-07,"古井贡酒:17业绩略超预期,“贡”筑百亿梦近在咫尺",国信证券
2940,2018-05-06,销售结构升级促“地产酒春天”【安信食品周观点-20180506】,微信
2941,2018-05-04,白酒企业千亿现金存银行买理财,中证报
2942,2018-05-04,"古井贡酒:收入稳健增长,利润加速释放",申万宏源
2943,2018-05-03,"古井贡酒:利润持续超预期,隐形龙头崛起",证券之星
2944,2018-05-02,盘后研报精选：万年青等5股值得关注（附名单）,和讯
2945,2018-05-02,食品饮料行业周报：业绩改善的成长股涨幅较好,中财网
2946,2018-04-30,古井贡酒：一季度净利5.81亿元 同比增长43%,金融界
2947,2018-04-28,古井贡酒经营现金流缩水21%，“原份年浆”被曝掺入酒精！,中金在线
2948,2018-04-27,最新年报特辑 | 古井贡之双喜临门,酒业新闻网
2949,2018-04-27,古井贡酒2017年净利同比增长38.46%,中证网
2950,2018-04-27,[公司]古井贡酒2017年净利同比增38% 拟10派10元,全景网
2951,2018-04-27,古井贡酒：2017年净利润同比增38%，拟10派10元,Wind
2952,2018-04-27,古井贡酒：一季度净利润同比增42.50%,Wind
2953,2018-04-27,古井贡酒：去年净利增长近四成 拟10派10元,e公司
2954,2018-04-27,东海证券食品饮料行业日报,东海证券
2955,2018-04-26,古井贡酒：古7、古8价格双轨制 安徽市场率先执行,佳酿网
2956,2018-04-24,[看好评级]食品饮料行业周报：18Q1业绩逐渐落地 行业基本面依旧向好,中财网
2957,2018-04-24,[看好评级]食品饮料行业周报：板块Q1持仓下降明显 北上资金继续买入 提高板块配置,中财网
2958,2018-04-23,[增持评级]中泰食品饮料行业周报：板块业绩加速 啤酒提价坚决,中财网
2959,2018-04-23,深度*行业*食品饮料行业1Q18业绩前瞻,中财网
2960,2018-04-23,[增持评级]食品饮料行业每周小评：一季报密集催化即至 静待情绪燃点,中财网
2961,2018-04-20,食品饮料行业观点聚焦：名酒可持续高成长拥有足够潜能,中财网
2962,2018-04-19,白酒行业有望延续高增长 四股有望借势腾飞,佳酿网
2963,2018-04-18,[看好评级]食品饮料行业周报：板块季报靓丽加大配置 北上资金持续净买入,中财网
2964,2018-04-17,[看好评级]食品饮料行业周报：基本面向好 继续看好白酒行业,中财网
2965,2018-04-16,[看好评级]食品饮料行业周报：主流公司一季报业绩普遍超预期,中财网
2966,2018-04-16,[推荐评级]食品饮料行业周报：次高端逻辑陆续兑现 区域龙头估值待提升,中财网
2967,2018-04-16,[增持评级]食品饮料行业每周小评：好想你回调现买点 一季报催化白酒情绪有望提振,中财网
2968,2018-04-16,日常消费品：稳中求胜 荐7股,华鑫证券
2969,2018-04-15,[增持评级]中泰食品饮料行业周报：守正出奇 靓丽可期,中财网
2970,2018-04-13,[看好评级]食品饮料行业2018一季度业绩前瞻：龙头普遍加速 板块基本面向好,中财网
2971,2018-04-09,[增持评级]中泰食品饮料行业周报：真金不怕火炼 调整即是买点,中财网
2972,2018-04-09,"古井贡酒:销售强势增长,产品持续优化,业绩弹性加速",证券之星
2973,2018-04-04,[增持评级]中泰食品饮料行业周报：白酒基本面扎实 大众品业绩亮眼,中财网
2974,2018-04-04,"食品、饮料与烟草行业:白酒,从审美疲劳到估值重构",证券之星
2975,2018-04-03,[推荐评级]食品饮料行业周报：景气仍然延续 中期价值渐显,中财网
2976,2018-04-03,食品饮料行业核心观点暨一季报前瞻：景气持续向上 中期价值渐显,中财网
2977,2018-04-03,[增持评级]食品饮料行业每周小评：好想你净利率提升逻辑获验证 继续推荐潜力龙头,中财网
2978,2018-04-03,[看好评级]食品饮料行业周报：白酒及大众品纷纷预增 回归基本面 核心仍看业绩,中财网
2979,2018-03-30,[增持评级]2018年春季糖酒会调研报告之公司篇(食品饮料行业)：一线稳中求进、二线冲劲十足 行业展望更乐观,中财网
2980,2018-03-28,[推荐评级]2018春季糖酒会见闻之一：行业篇：高景气延续 周期看更长,中财网
2981,2018-03-27,【2018春糖总结：趋势明朗，增长乐观，高端弹性大，次高端持续性强！——方正食品饮料180326】,虎哥的研究
2982,2018-03-26,[增持评级]2018年春季糖酒会调研报告之行业趋势篇：行业持续景气 名酒繁荣、次高端快速扩,中财网
2983,2018-03-22,打造品牌提升品牌 2018中国酒业品牌发展高峰论坛召开,中新网
2984,2018-03-21,高端白酒业绩或超预期 六股腾飞在即现掘金良机,证券之星
2985,2018-03-20,【申万食品饮料-吕昌团队】周观点（3月第3周）：耐心持股等风来,申万食品饮料研究
2986,2018-03-20,[看好评级]食品饮料行业周报：耐心持股等风来,中财网
2987,2018-03-20,早安！方正最新观点20180320,方正证券研究
2988,2018-03-19,[增持评级]中泰食品饮料行业周报：板块预期逐步回升 春糖料将提振信心,中财网
2989,2018-03-19,[增持评级]食品饮料行业每周小评：关注春糖催化剂释放 继续推荐汾酒、好想你,中财网
2990,2018-03-19,深度*行业*白酒行业2017年、1Q18业绩前瞻,中财网
2991,2018-03-19,日常消费品：继续看好次高端 荐10股,和讯
2992,2018-03-19,[推荐评级]食品饮料行业周报：春糖在即关注白酒经销商动态 315打假利好品牌龙头,中财网
2993,2018-03-18,日常消费品：春糖料将提振信心 荐4股,中泰证券
2994,2018-03-16,古井贡酒涉虚假宣传误导消费 年份原浆商标被指滥用,新浪
2995,2018-03-13,机构解析：周三热点板块及个股,中财网
2996,2018-03-13,白酒迎接春糖催化行情 食品聚焦龙头,佳酿网
2997,2018-03-12,【申万食品饮料-吕昌团队】周观点（3月第2周）：“买入并持有”没有说的那样简单 正视基本面 坚定信心！,申万食品饮料研究
2998,2018-03-12,[推荐评级]食品饮料行业周报：线上春节全面加速 啤酒格局持续改善,中财网
2999,2018-03-12,古井贡酒年份原浆掺酒精？ 高价难买真放心,中国网
3000,2018-03-12,[增持评级]食品饮料行业每周小评：乡村振兴提振需求 挖掘成长拐点的潜力龙头,中财网
3001,2018-03-12,[增持评级]食品饮料行业周报：白酒迎接春糖催化行情 食品聚焦龙头伊利+海天,中财网
3002,2018-03-12,[推荐评级]食品饮料行业周报：白酒现板块买入良机 洽洽食品拐点明确,中财网
3003,2018-03-12,古井贡酒年报浅析！,佳酿网
3004,2018-03-12,古井集团201营收87.32亿 同比增长14.79%,佳酿网
3005,2018-03-12,古井贡酒：3月9日融资余额为1.39亿元，较前一日骤降7.11%,Wind资讯
3006,2018-03-12,[推荐评级]食品饮料行业周报：提价潮中布局消费升级风口 业绩结合预期催化板块行情,中财网
3007,2018-03-11,日常消费品：食品聚焦龙头伊利+海天 荐4股,中泰证券
3008,2018-03-09,[推荐评级]古井贡酒(000596/200596)观点聚焦：次高端价位带动收入重回中高速稳定增长,中财网
3009,2018-03-09,古井贡酒领涨白酒板块,证券之星
3010,2018-03-08,古井贡酒举行2017年度营销颁奖盛典 “贡”筑百亿梦,中新网
3011,2018-03-07,古井贡酒去年收入87亿 承认拖欠货款涨价计划被取消,新浪
3012,2018-03-07,古井贡酒耍老赖欠货款 “勾兑门” 年份原浆没原浆?,财经网
3013,2018-03-06,古井贡酒：值得重点配置 买入评级,中泰证券
3014,2018-03-06,[看好评级]食品饮料行业周报：基本面依然坚实 调整后才能走的更稳更远,中财网
3015,2018-03-06,【晨会聚焦】聚焦两会八大看点,中泰证券研究所
3016,2018-03-05,[推荐评级]食品饮料行业周报：名酒动销良好 继续强推一线白酒,中财网
3017,2018-03-05,【申万食品饮料-吕昌团队】周观点（3月第1周）：基本面依然坚实 调整后才能走的更稳更远,申万食品饮料研究
3018,2018-03-05,[增持评级]食品饮料行业周报：短期扰动不改成长趋势,中财网
3019,2018-03-05,[增持评级]食品饮料行业每周小评第37期：板块良性发展 重点推荐山西汾酒、好想你,中财网
3020,2018-03-05,古井集团2017利润大增47.68% 徽酒将迎首家百亿酒企?,新浪
3021,2018-03-05,[推荐评级]食品饮料行业周报：继续看好白酒行情 静待一季报催化,中财网
3022,2018-03-01,白酒股触底反弹，多股造好,Wind
3023,2018-03-01,中泰证券3月各行业观点及重点推荐标的-20180228,中泰证券研究所
3024,2018-02-28,[看好评级]食品饮料行业周报：从春节返乡看三四线食品消费挡不住的消费升级,中财网
3025,2018-02-28,三大指标揭示行业集中趋势 16股或将受益(名单),中财网
3026,2018-02-27,[增持评级]食品饮料行业每周小评：春节旺季白酒、食品交出靓丽表现 板块再迎催化,中财网
3027,2018-02-27,【申万食品饮料-吕昌团队】周观点（2月第4周）：从春节返乡看三四线食品消费挡不住的消费升级,申万食品饮料研究
3028,2018-02-26,中上协“2017年度最受投资者尊重的上市公司评选”入围名单揭晓,中上协
3029,2018-02-26,[增持评级]中泰食品饮料周报(第9周)：春节白酒旺销起势 估值回落正当配置,中财网
3030,2018-02-26,[推荐评级]食品饮料行业周报：春节销售陆续反馈 继续强调二线龙头的中长期投资机会,中财网
3031,2018-02-24,"白酒春节销售""不打烊"" 四股赚钱效应涌现",证券日报
3032,2018-02-22,新的一年，为中国酒业的远方和梦想而奋斗！,糖酒快讯
3033,2018-02-22,食品饮料行业报告简版：从茅台生肖酒的价格来看待当下白酒的投资机会,中财网
3034,2018-02-22,[强烈推荐评级]食品饮料行业年报预览及2018展望：居高望远 强者恒强,中财网
3035,2018-02-15,强势股追踪 主力资金连续5日净流入100股,证券时报网
3036,2018-02-13,古井贡酒：公司估值的相对优势显现,南方财富网
3037,2018-02-13,食品饮料行业报告简版：有酒 才叫过年-确定的成长 被误解的政策,中财网
3038,2018-02-13,14日机构强推买入 六股成摇钱树,证券之星
3039,2018-02-13,[推荐评级]食品饮料行业周报：业绩和趋势不改 趁回调布局节后行情,中财网
3040,2018-02-12,【申万食品饮料-吕昌团队】周观点（2月第2周）：从“三高”到“三有” 食品饮料战略配置时点再次来临,申万食品饮料研究
3041,2018-02-12,五大券商周二看好6板块38股,证券之星
3042,2018-02-12,【平安重点】行业专题报告*食品饮料*食饮公司信托/资管计划、员工持股、股票质押梳理*强于大市,平安研究
3043,2018-02-12,日常消费品：白酒景气周期不变 荐8股,长江证券
3044,2018-02-12,【业绩和趋势不改，趁回调布局节后行情—方正食品饮料1802011】,虎哥的研究
3045,2018-02-11,日常消费品：业绩和趋势不改 趁回调布局节后行情,方正证券
3046,2018-02-11,中泰食品饮料行业周报(第7周)：坚守白酒板块旺季行情,中财网
3047,2018-02-11,消费旺季行业景气度高 六股绝佳布局良机,证券日报
3048,2018-02-09,五大券商下周看好6板块44股,证券之星
3049,2018-02-09,全视角-个股:浙江医药、科斯伍德、海澜之家、上海家化、古井贡酒、洋河股份、宝信软件、网宿科技、中兴通讯、锦江股份、苏宁云商,正点财经
3050,2018-02-09,[看好评级]食品饮料行业2017年业绩前瞻：龙头业绩坚实 景气持续验证,中财网
3051,2018-02-08,巨丰热点：白酒股全线上涨 舍得酒业领涨个股反弹,巨丰财经
3052,2018-02-08,白酒股集体冲高，舍得酒业大涨6%,Wind
3053,2018-02-08,震荡回调中机构密集调研 六股望率先发力,证券日报
3054,2018-02-07,告诫会“刹车”名酒涨价 洋河称提价计划继续执行,e公司
