,2021-12-30,一图掌握2022中国经济、楼市、股市走势，机会在哪,Wind
1830,2018-02-06,机械行业动态：一月挖机销量或倍增 关注天然气储气政策,中财网
1831,2018-02-06,【机械设备|刘国清团队太平洋证券】3、4月份旺季挖机销量有望继续超预期,太平洋证券研究
1832,2018-02-05,[增持评级]机械工业行业周报：期待工程机械“旺季行情” 关注混凝土机械市场出清,中财网
1833,2018-02-05,[优于大势评级]机械设备行业动态周报：板块承压较大 重点关注低估值及行业景气度向上的细分龙头,中财网
1834,2018-02-05,[领先大市-A评级]机械行业周报：聚焦优质成长标的 继续关注铁、工、油周期复苏,中财网
1835,2018-02-05,[推荐评级]机械设备行业周报：中海油2018计划资本支出显著增长 工程机械2017出口额首破200亿元,中财网
1836,2018-02-05,[增持评级]机械制造行业周报：工程机械和油服行业继续向好 精选优质细分行业龙头,中财网
1837,2018-02-05,[买入评级]机械行业周报：工程机械企业业绩显著改善 关注海外市场需求复苏,中财网
1838,2018-02-05,[买入评级]机械设备行业周报：从卡特彼勒财报看全球工程机械需求复苏,中财网
1839,2018-02-05,[强于大市评级]机械行业周报：工信部印发重大技术装备推广应用指导目录 新奥股份启动配股工作,中财网
1840,2018-02-05,[强于大市评级]油服装备行业研究周报：油价回升 行业拐点显现,中财网
1841,2018-02-05,恒立引松供水工程TBM油缸，无故障运行23公里,工程机械商贸
1842,2018-02-05,[推荐评级]机械设备行业周报：受市场情绪影响 机械指数大幅下跌,中财网
1843,2018-02-04,机械制造：预计3-4月销量有望超预期 荐10股,中泰证券
1844,2018-02-04,【华泰机械章诚团队】周思考：复苏与分化，聚焦景气向上领域,华泰机械
1845,2018-02-02,"机械行业2017年年报业绩前瞻:七成公司业绩预增,关注具有持续成长能力的板块",正点财经
1846,2018-02-02,82股获券商买入评级，北辰实业目标涨幅达93.37%,Wind
1847,2018-02-02,"恒立液压:液压系统龙头,泵阀产品已启动未来持续高增长引擎",证券之星
1848,2018-02-01,[买入评级]恒立液压(601100)公司公告点评：17年业绩预告超预期 业绩估值双击,中财网
1849,2018-02-01,中泰证券2月重点推荐标的,微信
1850,2018-01-31,[增持评级]恒立液压(601100)公司动态：周期成长双叠加 2017年业绩快速增长,中财网
1851,2018-01-31,"机械行业:油公司资本开支增长趋势较确定,油服及设备周期性拐点渐明",正点财经
1852,2018-01-31,[推荐评级]机械行业2018年2月报：坚守高端零部件 布局全球复苏,中财网
1853,2018-01-31,[买入评级]恒立液压(601100)点评：业绩高速增长 泵阀产品开始放量,中财网
1854,2018-01-31,恒立液压：油缸业务增长迅速 具业绩弹性,财界网
1855,2018-01-31,[增持评级]恒立液压(601100)简评：油缸回暖助力业绩高增长 静待液压泵阀爆发再腾飞,中财网
1856,2018-01-31,【晨会聚焦】业绩为王！,中泰证券研究所
1857,2018-01-31,"恒立液压:2017业绩预告符合预期,油缸及泵阀加速放量",安信证券
1858,2018-01-30,"恒立液压:业绩预告超预期,看好未来盈利弹性",中证网
1859,2018-01-30,"恒立液压:业绩高增长符合预期,工程机械行业维持高景气",中证网
1860,2018-01-30,[买入评级]恒立液压(601100)点评：2017年业绩预增逾4倍 看好液压泵阀新品放量,中财网
1861,2018-01-30,主题研究：人民币升值影响出口毛利率 高美元负债企业有望受益,中财网
1862,2018-01-30,恒立液压：泵阀新品持续放量 买入评级,广发证券
1863,2018-01-30,恒立液压：静待液压泵阀爆发再腾飞 增持评级,中信建投
1864,2018-01-30,券商首次关注8股并给予买入评级(1月30日),Wind
1865,2018-01-29,周一上市公司晚间重要公告,顶尖财经网
1866,2018-01-29,恒立液压：预计2017年净利润同比增长4.26倍-4.69倍,Wind
1867,2018-01-29,机械制造：油服装备业绩有望兑现 荐10股,中信建投
1868,2018-01-29,方正证券丨一周聚焦0129-0202,方正证券研究
1869,2018-01-28,机械制造：从油价上涨主题投资逐步迈向基本面投资 荐38股,中泰证券
1870,2018-01-28,机械制造：有色投资价值凸显 荐4股,方正证券
1871,2018-01-24,"机械设备行业:周期风格持续,重点关注工程机械涨价品种",东北证券
1872,2018-01-23,恒立液压三季度毛利率的上升 业绩超预期,财界网
1873,2018-01-23,机械制造：装备制造短期复苏和固定资产投资长期放缓之间的投资博弈 荐9股,中银国际
1874,2018-01-23,智能机器行业喜迎政策红包 五股绝佳布局良机,证券日报
1875,2018-01-22,机械制造：关注预期最低点的锂电设备 荐10股,中信建投
1876,2018-01-22,享受泡沫还是高位离场？这家名不见经传的公司让基金经理挠破了头,面包财经
1877,2018-01-22,方正证券丨一周聚焦0122-0126,方正证券研究
1878,2018-01-22,【太平洋证券 今日早读】光伏、风电行业点评| 西藏珠峰、鞍钢股份、景旺电子、利尔化学等公司点评|机械行业点评（20180122）,太平洋证券研究
1879,2018-01-22,【机械设备|刘国清团队太平洋证券】中游涨价潮逐渐扩散，“量价齐升”释放企业利润弹性,太平洋证券研究
1880,2018-01-21,【方正策略】坚定看多填坑行情,策略研究
1881,2018-01-21,机械制造：工程机械涨价预期关注油价上涨 荐10股,中泰证券
1882,2018-01-20,【华泰机械章诚团队】周思考：设备板块投资大年，主线先进制造,华泰机械
1883,2018-01-19,银河证券晨会纪要-180119,银河证券
1884,2018-01-18,机械行业:2017年动力电池装机量大增,中信建投
1885,2018-01-17,"机械设备行业:聚焦装备制造“核心资产”,三一、中车等,油价上涨关注海工装备风险释放,中集、振华",中证网
1886,2018-01-16,一财研选｜十年等一回！“制造强国战略”应聚焦哪些“核心资产”？,第一财经日报
1887,2018-01-16,机械制造：大基金二期启动利好半导体设备板块 荐10股,中银国际
1888,2018-01-16,机械行业策略：十年等一回！聚焦新兴装备龙头,金融界
1889,2018-01-16,国际油价持续上涨 重点关注民营油服龙头(附股),金融界
1890,2018-01-16,油服设备订单回暖 有待利润弹性释放(附股),金融界
1891,2018-01-16,巨丰热点：工程机械行业回暖刺激龙头股活跃,巨丰财经
1892,2018-01-16,大参考：化肥行业再迎政策利好！3大龙头望迎井喷行情,巨丰财经
1893,2018-01-16,【机械】王华君：2018年度策略：十年等一回！——制造强国：聚焦“核心资产”、“新兴装备”龙头-20180116,中泰证券研究所
1894,2018-01-16,【机械设备|刘国清团队太平洋证券】工程机械行业跟踪：预计1月份挖机同比增速超过150%，当月销量创历史新高,太平洋证券研究
1895,2018-01-16,巨丰热点前瞻：市场阶段性分化望延续,巨丰财经
1896,2018-01-16,工程机械景气再获验证 企业盈利能力有望修复(受益股),金融界
1897,2018-01-15,机械设备行业周报：国际油价创新高关注订单业绩与股价传导顺序,中财网
1898,2018-01-15,机械制造：重点关注民营油服龙头 荐6股,申万宏源
1899,2018-01-15,机械工业行业周报：从需求拉动到盈利修复工程机械价值重估第二阶段,中财网
1900,2018-01-15,机械制造：油价运行区间上行带来油服最底部强势反弹 荐9股,中银国际
1901,2018-01-15,机械行业周报：2017年挖掘机销量创历史第三高点重点关注油气产业链,中财网
1902,2018-01-15,机械行业周报：油价升助油服触底改善聚焦行业景气确定性,中财网
1903,2018-01-15,机械制造行业周报：工程机械和油服趋势向上继续推荐细分白马龙头,中财网
1904,2018-01-15,【华泰证券研究所】每日晨会启明星20180115,华泰证券研究所
1905,2018-01-15,【机械设备|刘国清团队太平洋证券】油价中枢有望上行，油服设备订单回暖，有待利润弹性释放,太平洋证券研究
1906,2018-01-14,机械行业周报：板块分化加剧先进制造主线不变,中财网
1907,2018-01-14,机械制造：油价升助油服触底改善 荐9股,安信证券
1908,2018-01-14,[推荐评级]机械设备行业周报：机械板块有所回调 工程机械年度销量高增长,中财网
1909,2018-01-14,机械制造：市值超1000亿美元 荐7股,中泰证券
1910,2018-01-14,机械制造：聚焦装备制造核心资产 荐35股,中泰证券
1911,2018-01-10,机械行业2018年1月份投资策略：1月建议重点配置工程机械、轨交板块,中财网
1912,2018-01-10,"机械设备行业月度报告:工程机械设备量价齐升,1月挖掘机销量有望继续保持高增速",中国网
1913,2018-01-10,【机械丨吕娟 】恒立液压(601100)：实际控制人完成减持，仍维持强烈推荐评级,方正证券研究
1914,2018-01-10,早安！方正最新观点20180110,方正证券研究
1915,2018-01-09,工程机械行业跟踪点评：12月挖机销量同比增103%2017完美收官,中财网
1916,2018-01-09,机械设备专题周报：工程机械近期草根跟踪和动态逻辑更新,中财网
1917,2018-01-09,挖掘机销量符合预期 宏观数据显示需求依然旺盛,金融界
1918,2018-01-09,恒立液压发出公告实控人减持了85.6万股,财界网
1919,2018-01-09,【平安】行业周报*机械*海洋工程装备获政策支持，轨交装备行业迎确定性拐点*强于大市,平安研究
1920,2018-01-08,一财研选｜智能驾驶发展时间表出台，哪些细分领域最受益？,第一财经日报
1921,2018-01-08,机械制造：12月挖机销量同比翻倍以上 荐10股,中信建投
1922,2018-01-08,机械制造：轨交板块确定性高 荐6股,申万宏源
1923,2018-01-08,机械行业简评报告：2017年挖掘机销量翻倍2018年工程机械行业将继续增长,中财网
1924,2018-01-08,机械工业行业周报：高铁规划通车里程、挖机销量双双超预期,中财网
1925,2018-01-08,[增持评级]机械设备行业周报：Q1重点推荐工程机械、半导体锂电设备、油服,中财网
1926,2018-01-08,机械行业周报：持续关注轨道交通、工程机械主机厂及核心零部件企业,中财网
1927,2018-01-08,[增持评级]机械工业行业信息点评：挖掘机12月强势收官 17年销量同比翻番,中财网
1928,2018-01-08,机械设备行业周报：油价推动油服反弹工程机械提价预期增强,中财网
1929,2018-01-08,"机械设备行业:工程机械完美收官,挖掘机年销售超14万台",中国网
1930,2018-01-08,机械行业周报：挖机销量超预期推荐行业龙头、高端液压件及高铁设备,中财网
1931,2018-01-08,"机械2018年投资策略:装备蝶变,看好格局优化、进口替代",中国网
1932,2018-01-08,12月挖掘机销量点评：2017年挖机销量翻番2018增长有韧性,中财网
1933,2018-01-08,金股预测早间版：8股有望开启估值修复,巨丰财经
1934,2018-01-08,机械设备行业周报：继续关注业绩较好的龙头重点关注油气和工程机械板块,中财网
1935,2018-01-08,【晨会聚焦】地产限购边际松动影响几何,中泰证券研究所
1936,2018-01-08,【机械设备|刘国清团队太平洋证券】工程机械行业跟踪：预计1月份挖机销量增速或达200%，关注工程机械产品提价,太平洋证券研究
1937,2018-01-08,挖掘机市场销量翻倍 六股将有望率先发力,证券时报
1938,2018-01-07,【华创机械李佳团队】机械设备2018第1周周报：全年挖机销量同比翻番，新能车锂电产量未来可期,华创机械
